jetz_scientific_name,city_count,region_count,presence_ratio,birdlife_v3_family_name,birdlife_v3_family_name_english
Syndactyla_dimidiata,0,1,0.0,Furnariidae,Ovenbirds
Vidua_camerunensis,0,1,0.0,Viduidae,Indigobirds and allies
Caprimulgus_cubanensis,0,1,0.0,Caprimulgidae,Nightjars
Falcunculus_frontatus,2,2,1.0,Falcunculidae,Shrike-tits
Hemitriccus_minor,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Hylopezus_macularius,0,1,0.0,Formicariidae,Antthrushes and antpittas
Micrastur_ruficollis,0,11,0.0,Falconidae,Falcons and caracaras
Zosterops_abyssinicus,2,2,1.0,Zosteropidae,White-eyes
Aethopyga_gouldiae,0,4,0.0,Nectariniidae,Sunbirds
Aplopelia_larvata,0,5,0.0,Columbidae,Doves and pigeons
Dendrocincla_merula,0,1,0.0,Dendrocolaptidae,Woodcreepers
Ibycter_americanus,0,1,0.0,Falconidae,Falcons and caracaras
Ptilinopus_jambu,1,3,0.333,Columbidae,Doves and pigeons
Pycnonotus_cyaniventris,0,2,0.0,Pycnonotidae,Bulbuls
Tangara_mexicana,1,3,0.333,Thraupidae,Tanagers
Trochocercus_cyanomelas,1,3,0.333,Monarchidae,Monarchs
Turdus_grayi,2,2,1.0,Turdidae,Thrushes
Zosterops_senegalensis,2,4,0.5,Zosteropidae,White-eyes
Anthreptes_rhodolaemus,0,2,0.0,Nectariniidae,Sunbirds
Diglossa_sittoides,2,4,0.5,Thraupidae,Tanagers
Dysithamnus_xanthopterus,0,2,0.0,Thamnophilidae,Antbirds
Aratinga_canicularis,0,3,0.0,Psittacidae,Parrots
Geotrygon_chrysia,0,2,0.0,Columbidae,Doves and pigeons
Glyphorynchus_spirurus,0,3,0.0,Dendrocolaptidae,Woodcreepers
Parus_niger,1,2,0.5,Paridae,Tits and chickadees
Psittacula_roseata,0,4,0.0,Psittacidae,Parrots
Sporopipes_frontalis,1,4,0.25,Passeridae,"Sparrows, snowfinches and allies"
Threskiornis_molucca,2,2,1.0,Threskiornithidae,Ibises and spoonbills
Todus_angustirostris,0,2,0.0,Todidae,Todies
Yuhina_diademata,0,1,0.0,Timaliidae,Babblers and parrotbills
Cyphorhinus_phaeocephalus,0,1,0.0,Troglodytidae,Wrens
Elaenia_pallatangae,1,2,0.5,Tyrannidae,Tyrant-flycatchers
Gorsachius_melanolophus,3,11,0.273,Ardeidae,Herons and egrets
Hemiprocne_comata,0,3,0.0,Hemiprocnidae,Treeswifts
Melierax_canorus,0,2,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Cinclidium_diana,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Carduelis_dominicensis,0,1,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Todirostrum_maculatum,1,1,1.0,Tyrannidae,Tyrant-flycatchers
Coua_caerulea,0,1,0.0,Cuculidae,Cuckoos
Empidonax_flavescens,1,1,1.0,Tyrannidae,Tyrant-flycatchers
Eupodotis_vigorsii,0,1,0.0,Otididae,Bustards
Malimbus_nitens,0,1,0.0,Ploceidae,Weavers and allies
Ochthoeca_cinnamomeiventris,0,3,0.0,Tyrannidae,Tyrant-flycatchers
Parus_venustulus,4,9,0.444,Paridae,Tits and chickadees
Poecilotriccus_ruficeps,0,4,0.0,Tyrannidae,Tyrant-flycatchers
Turdoides_rufescens,0,1,0.0,Timaliidae,Babblers and parrotbills
Acrocephalus_australis,2,5,0.4,Sylviidae,Old World warblers
Amazona_vinacea,0,3,0.0,Psittacidae,Parrots
Bradornis_mariquensis,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Serinus_frontalis,0,1,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Hemithraupis_flavicollis,0,4,0.0,Thraupidae,Tanagers
Tangara_peruviana,1,3,0.333,Thraupidae,Tanagers
Acrocephalus_agricola,0,7,0.0,Sylviidae,Old World warblers
Deroptyus_accipitrinus,0,1,0.0,Psittacidae,Parrots
Urocissa_ornata,0,1,0.0,Corvidae,Crows and jays
Collocalia_unicolor,2,4,0.5,Apodidae,Swifts
Larus_serranus,1,2,0.5,Laridae,Gulls and terns
Criniger_calurus,0,2,0.0,Pycnonotidae,Bulbuls
Cyornis_rufigastra,1,4,0.25,Muscicapidae,Chats and Old World flycatchers
Melanerpes_flavifrons,1,4,0.25,Picidae,Woodpeckers
Nyctibius_jamaicensis,0,2,0.0,Nyctibiidae,Potoos
Scytalopus_latrans,1,2,0.5,Rhinocryptidae,Tapaculos
Bostrychia_rara,0,1,0.0,Threskiornithidae,Ibises and spoonbills
Cinclus_leucocephalus,0,3,0.0,Cinclidae,Dippers
Cuculus_lepidus,0,1,0.0,Cuculidae,Cuckoos
Phyllomyias_uropygialis,1,2,0.5,Tyrannidae,Tyrant-flycatchers
Apalis_cinerea,1,2,0.5,Cisticolidae,Cisticolas and allies
Mirafra_alopex,0,1,0.0,Alaudidae,Larks
Melozone_biarcuata,1,1,1.0,Emberizidae,"Buntings, American sparrows and allies"
Phalacrocorax_melanoleucos,2,3,0.667,Phalacrocoracidae,Cormorants
Petroica_phoenicea,1,2,0.5,Petroicidae,Australasian robins
Spiloptila_rufifrons,0,2,0.0,Cisticolidae,Cisticolas and allies
Circus_ranivorus,1,6,0.167,Accipitridae,"Osprey, kites, hawks and eagles"
Ducula_lacernulata,0,1,0.0,Columbidae,Doves and pigeons
Hypsipetes_virescens,0,1,0.0,Pycnonotidae,Bulbuls
Parula_pitiayumi,7,14,0.5,Parulidae,New World warblers
Turtur_tympanistria,2,5,0.4,Columbidae,Doves and pigeons
Anas_flavirostris,2,2,1.0,Anatidae,"Ducks, geese and swans"
Brachypteryx_stellata,0,1,0.0,Turdidae,Thrushes
Loxia_pytyopsittacus,0,3,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Xiphorhynchus_susurrans,1,3,0.333,Dendrocolaptidae,Woodcreepers
Cacomantis_flabelliformis,2,2,1.0,Cuculidae,Cuckoos
Heliomaster_squamosus,0,2,0.0,Trochilidae,Hummingbirds
Indicator_willcocksi,0,1,0.0,Indicatoridae,Honeyguides
Ochthoeca_rufipectoralis,0,3,0.0,Tyrannidae,Tyrant-flycatchers
Sarothrura_watersi,0,1,0.0,Rallidae,"Rails, crakes and allies"
Stipiturus_malachurus,1,2,0.5,Maluridae,Australasian wrens
Tympanuchus_cupido,0,10,0.0,Phasianidae,"Grouse, pheasants and partridges"
Anhinga_novaehollandiae,2,2,1.0,Anhingidae,Anhingas
Bycanistes_subcylindricus,1,1,1.0,Bucerotidae,Hornbills
Zoothera_piaggiae,0,2,0.0,Turdidae,Thrushes
Leucosticte_australis,0,1,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Lophornis_stictolophus,0,2,0.0,Trochilidae,Hummingbirds
Francolinus_levaillantii,0,3,0.0,Phasianidae,"Grouse, pheasants and partridges"
Gallinago_nobilis,1,3,0.333,Scolopacidae,Sandpipers and allies
Heliomaster_longirostris,0,4,0.0,Trochilidae,Hummingbirds
Mionectes_striaticollis,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Synallaxis_azarae,2,4,0.5,Furnariidae,Ovenbirds
Lochmias_nematura,3,5,0.6,Furnariidae,Ovenbirds
Parus_funereus,0,2,0.0,Paridae,Tits and chickadees
Pheucticus_chrysogaster,2,4,0.5,Cardinalidae,"Grosbeaks, saltators and allies"
Pterocles_namaqua,0,1,0.0,Pteroclididae,Sandgrouse
Ptilinopus_melanospilus,1,2,0.5,Columbidae,Doves and pigeons
Geotrygon_linearis,0,2,0.0,Columbidae,Doves and pigeons
Chloroceryle_aenea,0,5,0.0,Alcedinidae,Kingfishers
Cyanocitta_cristata,12,12,1.0,Corvidae,Crows and jays
Porzana_flaviventer,0,8,0.0,Rallidae,"Rails, crakes and allies"
Hypothymis_coelestis,0,1,0.0,Monarchidae,Monarchs
Ixos_philippinus,1,1,1.0,Pycnonotidae,Bulbuls
Leptasthenura_andicola,0,2,0.0,Furnariidae,Ovenbirds
Myiophobus_pulcher,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Calocitta_colliei,0,1,0.0,Corvidae,Crows and jays
Chelictinia_riocourii,0,4,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Glossopsitta_concinna,2,2,1.0,Psittacidae,Parrots
Lophornis_magnificus,0,5,0.0,Trochilidae,Hummingbirds
Myornis_senilis,0,2,0.0,Rhinocryptidae,Tapaculos
Streptopelia_capicola,3,6,0.5,Columbidae,Doves and pigeons
Sublegatus_arenarum,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Amazona_barbadensis,0,1,0.0,Psittacidae,Parrots
Chlorophonia_occipitalis,0,1,0.0,Thraupidae,Tanagers
Hemitriccus_diops,0,3,0.0,Tyrannidae,Tyrant-flycatchers
Loriculus_galgulus,1,3,0.333,Psittacidae,Parrots
Pachyramphus_versicolor,0,4,0.0,Cotingidae,Cotingas
Pycnonotus_blanfordi,1,3,0.333,Pycnonotidae,Bulbuls
Vireolanius_leucotis,0,2,0.0,Vireonidae,Vireos and allies
Amazilia_beryllina,4,4,1.0,Trochilidae,Hummingbirds
Hirundo_atrocaerulea,0,2,0.0,Hirundinidae,Swallows and martins
Zosterops_lateralis,2,2,1.0,Zosteropidae,White-eyes
Andigena_nigrirostris,0,3,0.0,Ramphastidae,Toucans and barbets
Rhinopomastus_cyanomelas,0,4,0.0,Phoeniculidae,Woodhoopoes
Salpinctes_obsoletus,6,12,0.5,Troglodytidae,Wrens
Thraupis_abbas,1,1,1.0,Thraupidae,Tanagers
Ninox_philippensis,1,1,1.0,Strigidae,Owls
Hylophilus_semibrunneus,0,1,0.0,Vireonidae,Vireos and allies
Spizaetus_isidori,0,5,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Acanthiza_chrysorrhoa,2,2,1.0,Acanthizidae,Thornbills and gerygones
Bradypterus_victorini,0,1,0.0,Sylviidae,Old World warblers
Dendrocitta_leucogastra,0,2,0.0,Corvidae,Crows and jays
Myiophobus_flavicans,0,3,0.0,Tyrannidae,Tyrant-flycatchers
Rallus_caerulescens,1,7,0.143,Rallidae,"Rails, crakes and allies"
Zoothera_pinicola,0,3,0.0,Turdidae,Thrushes
Thryomanes_bewickii,10,12,0.833,Troglodytidae,Wrens
Troglodytes_solstitialis,0,4,0.0,Troglodytidae,Wrens
Picoides_fumigatus,2,5,0.4,Picidae,Woodpeckers
Luscinia_cyane,0,14,0.0,Muscicapidae,Chats and Old World flycatchers
Micrastur_gilvicollis,0,1,0.0,Falconidae,Falcons and caracaras
Saltator_maxillosus,1,2,0.5,Cardinalidae,"Grosbeaks, saltators and allies"
Tityra_cayana,0,9,0.0,Cotingidae,Cotingas
Sporophila_albogularis,0,3,0.0,Emberizidae,"Buntings, American sparrows and allies"
Troglodytes_rufociliatus,0,1,0.0,Troglodytidae,Wrens
Aviceda_cuculoides,1,5,0.2,Accipitridae,"Osprey, kites, hawks and eagles"
Cardellina_rubrifrons,0,5,0.0,Parulidae,New World warblers
Alcedo_cristata,7,10,0.7,Alcedinidae,Kingfishers
Leptoptilos_crumeniferus,3,7,0.429,Ciconiidae,Storks
Garrulax_affinis,0,3,0.0,Timaliidae,Babblers and parrotbills
Vidua_hypocherina,0,2,0.0,Viduidae,Indigobirds and allies
Zimmerius_gracilipes,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Coturnicops_notatus,0,3,0.0,Rallidae,"Rails, crakes and allies"
Picus_viridanus,0,1,0.0,Picidae,Woodpeckers
Platalea_flavipes,1,2,0.5,Threskiornithidae,Ibises and spoonbills
Tangara_vassorii,0,4,0.0,Thraupidae,Tanagers
Tolmomyias_sulphurescens,5,11,0.455,Tyrannidae,Tyrant-flycatchers
Bolborhynchus_lineola,0,5,0.0,Psittacidae,Parrots
Cryptosylvicola_randrianasoloi,0,1,0.0,Sylviidae,Old World warblers
Piranga_erythrocephala,0,1,0.0,Cardinalidae,"Grosbeaks, saltators and allies"
Pterocles_orientalis,0,9,0.0,Pteroclididae,Sandgrouse
Spiloptila_clamans,0,2,0.0,Cisticolidae,Cisticolas and allies
Muscicapa_comitata,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Lonchura_cantans,2,4,0.5,Estrildidae,"Waxbills, grass finches, munias and allies"
Gubernetes_yetapa,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Ochthoeca_fumicolor,0,3,0.0,Tyrannidae,Tyrant-flycatchers
Claravis_godefrida,0,4,0.0,Columbidae,Doves and pigeons
Chrysococcyx_maculatus,0,5,0.0,Cuculidae,Cuckoos
Falco_rupicoloides,0,2,0.0,Falconidae,Falcons and caracaras
Trichastoma_celebense,0,1,0.0,Timaliidae,Babblers and parrotbills
Sarcops_calvus,1,1,1.0,Sturnidae,Starlings
Sporophila_bouvreuil,0,7,0.0,Emberizidae,"Buntings, American sparrows and allies"
Tangara_cayana,4,7,0.571,Thraupidae,Tanagers
Carpornis_melanocephala,0,2,0.0,Cotingidae,Cotingas
Catharus_frantzii,0,2,0.0,Turdidae,Thrushes
Aimophila_botterii,1,4,0.25,Emberizidae,"Buntings, American sparrows and allies"
Francolinus_clappertoni,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Trochocercus_nitens,0,2,0.0,Monarchidae,Monarchs
Amazona_ventralis,0,1,0.0,Psittacidae,Parrots
Anthus_novaeseelandiae,5,9,0.556,Motacillidae,Wagtails and pipits
Cyanocorax_mystacalis,0,1,0.0,Corvidae,Crows and jays
Icterus_dominicensis,0,2,0.0,Icteridae,New World blackbirds
Lepidocolaptes_affinis,0,1,0.0,Dendrocolaptidae,Woodcreepers
Bradypterus_thoracicus,0,4,0.0,Sylviidae,Old World warblers
Neopelma_chrysocephalum,0,1,0.0,Pipridae,Manakins
Oenanthe_moesta,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Stellula_calliope,1,5,0.2,Trochilidae,Hummingbirds
Ammomanes_phoenicura,5,14,0.357,Alaudidae,Larks
Arremon_castaneiceps,0,1,0.0,Emberizidae,"Buntings, American sparrows and allies"
Campylorhamphus_falcularius,0,3,0.0,Dendrocolaptidae,Woodcreepers
Colibri_delphinae,0,3,0.0,Trochilidae,Hummingbirds
Dryocopus_javensis,0,10,0.0,Picidae,Woodpeckers
Pomatorhinus_swinhoei,1,3,0.333,Timaliidae,Babblers and parrotbills
Mionectes_rufiventris,0,4,0.0,Tyrannidae,Tyrant-flycatchers
Oxyura_australis,1,2,0.5,Anatidae,"Ducks, geese and swans"
Pyrrhula_erythaca,0,3,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Treron_apicauda,0,2,0.0,Columbidae,Doves and pigeons
Ardeola_idae,1,3,0.333,Ardeidae,Herons and egrets
Arenaria_melanocephala,5,5,1.0,Scolopacidae,Sandpipers and allies
Chordeiles_pusillus,0,1,0.0,Caprimulgidae,Nightjars
Macropygia_tenuirostris,1,1,1.0,Columbidae,Doves and pigeons
Momotus_momota,2,7,0.286,Momotidae,Motmots
Pelecanus_thagus,1,1,1.0,Pelecanidae,Pelicans
Rhodinocichla_rosea,1,1,1.0,Thraupidae,Tanagers
Sitta_leucopsis,0,1,0.0,Sittidae,Nuthatches and Wallcreeper
Strix_woodfordii,0,7,0.0,Strigidae,Owls
Taraba_major,3,11,0.273,Thamnophilidae,Antbirds
Heteroscelus_brevipes,3,8,0.375,Scolopacidae,Sandpipers and allies
Turdus_plumbeus,1,2,0.5,Turdidae,Thrushes
Adelomyia_melanogenys,0,4,0.0,Trochilidae,Hummingbirds
Anisognathus_igniventris,2,2,1.0,Thraupidae,Tanagers
Ara_ararauna,0,2,0.0,Psittacidae,Parrots
Coccothraustes_abeillei,1,2,0.5,Fringillidae,Finches and Hawaiian honeycreepers
Hylexetastes_perrotii,0,1,0.0,Dendrocolaptidae,Woodcreepers
Garrulax_ocellatus,0,2,0.0,Timaliidae,Babblers and parrotbills
Sturnus_sericeus,5,8,0.625,Sturnidae,Starlings
Yuhina_flavicollis,0,1,0.0,Timaliidae,Babblers and parrotbills
Agelaius_tricolor,3,3,1.0,Icteridae,New World blackbirds
Colaptes_rupicola,0,1,0.0,Picidae,Woodpeckers
Ortalis_poliocephala,0,1,0.0,Cracidae,Guans and curassows
Minla_strigula,0,2,0.0,Timaliidae,Babblers and parrotbills
Buccanodon_duchaillui,0,2,0.0,Ramphastidae,Toucans and barbets
Calliphlox_amethystina,1,8,0.125,Trochilidae,Hummingbirds
Crypturellus_transfasciatus,0,1,0.0,Tinamidae,Tinamous
Lamprotornis_caudatus,2,2,1.0,Sturnidae,Starlings
Laniarius_mufumbiri,0,1,0.0,Malaconotidae,"Helmetshrikes, bushshrikes and puffbacks"
Nigrita_canicapillus,0,3,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Sakesphorus_cristatus,0,3,0.0,Thamnophilidae,Antbirds
Aimophila_ruficeps,5,7,0.714,Emberizidae,"Buntings, American sparrows and allies"
Claravis_mondetoura,0,3,0.0,Columbidae,Doves and pigeons
Philemon_corniculatus,1,2,0.5,Meliphagidae,Honeyeaters
Turdus_subalaris,0,3,0.0,Turdidae,Thrushes
Uragus_sibiricus,3,8,0.375,Fringillidae,Finches and Hawaiian honeycreepers
Penelopides_manillae,1,1,1.0,Bucerotidae,Hornbills
Rallus_elegans,1,9,0.111,Rallidae,"Rails, crakes and allies"
Carduelis_atrata,0,1,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Synallaxis_unirufa,0,3,0.0,Furnariidae,Ovenbirds
Tyrannus_albogularis,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Campephaga_flava,2,4,0.5,Campephagidae,Cuckoo-shrikes
Podager_nacunda,0,11,0.0,Caprimulgidae,Nightjars
Dacnis_nigripes,0,2,0.0,Thraupidae,Tanagers
Emberiza_capensis,0,2,0.0,Emberizidae,"Buntings, American sparrows and allies"
Eos_bornea,0,4,0.0,Psittacidae,Parrots
Melanerpes_erythrocephalus,7,10,0.7,Picidae,Woodpeckers
Syndactyla_guttulata,0,1,0.0,Furnariidae,Ovenbirds
Tyto_glaucops,0,2,0.0,Tytonidae,Barn owls
Bias_musicus,0,2,0.0,Platysteiridae,"Shrike-flycatchers, wattle-eyes and batises"
Microeca_fascinans,2,2,1.0,Petroicidae,Australasian robins
Paroaria_dominicana,0,3,0.0,Emberizidae,"Buntings, American sparrows and allies"
Saxicola_macrorhynchus,0,3,0.0,Muscicapidae,Chats and Old World flycatchers
Turdoides_subrufa,0,5,0.0,Timaliidae,Babblers and parrotbills
Xolmis_coronatus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Batis_senegalensis,0,2,0.0,Platysteiridae,"Shrike-flycatchers, wattle-eyes and batises"
Myiarchus_panamensis,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Megalaima_henricii,0,2,0.0,Ramphastidae,Toucans and barbets
Selenidera_piperivora,0,1,0.0,Ramphastidae,Toucans and barbets
Thamnophilus_ruficapillus,3,5,0.6,Thamnophilidae,Antbirds
Vanellus_melanopterus,0,4,0.0,Charadriidae,Plovers
Calyptocichla_serina,0,1,0.0,Pycnonotidae,Bulbuls
Microhierax_erythrogenys,0,1,0.0,Falconidae,Falcons and caracaras
Platalea_alba,5,11,0.455,Threskiornithidae,Ibises and spoonbills
Prionochilus_thoracicus,0,2,0.0,Dicaeidae,Flowerpeckers
Quiscalus_lugubris,3,4,0.75,Icteridae,New World blackbirds
Trichothraupis_melanops,3,4,0.75,Thraupidae,Tanagers
Euplectes_capensis,1,3,0.333,Ploceidae,Weavers and allies
Garrulax_maesi,0,1,0.0,Timaliidae,Babblers and parrotbills
Mandingoa_nitidula,1,4,0.25,Estrildidae,"Waxbills, grass finches, munias and allies"
Poicephalus_gulielmi,0,1,0.0,Psittacidae,Parrots
Amazona_oratrix,1,2,0.5,Psittacidae,Parrots
Atthis_heloisa,0,2,0.0,Trochilidae,Hummingbirds
Cyclarhis_nigrirostris,0,3,0.0,Vireonidae,Vireos and allies
Esacus_giganteus,0,6,0.0,Burhinidae,Thick-knees
Garrulax_sannio,3,5,0.6,Timaliidae,Babblers and parrotbills
Anthochaera_chrysoptera,2,2,1.0,Meliphagidae,Honeyeaters
Buteo_brachypterus,0,1,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Ithaginis_cruentus,0,2,0.0,Phasianidae,"Grouse, pheasants and partridges"
Tityra_semifasciata,0,4,0.0,Cotingidae,Cotingas
Conostoma_oemodium,0,1,0.0,Timaliidae,Babblers and parrotbills
Nothura_maculosa,1,8,0.125,Tinamidae,Tinamous
Lichenostomus_penicillatus,2,2,1.0,Meliphagidae,Honeyeaters
Rhaphidura_leucopygialis,0,3,0.0,Apodidae,Swifts
Saltator_maximus,1,6,0.167,Cardinalidae,"Grosbeaks, saltators and allies"
Scolopax_minor,8,11,0.727,Scolopacidae,Sandpipers and allies
Zoothera_monticola,0,1,0.0,Turdidae,Thrushes
Amaurornis_isabellina,0,1,0.0,Rallidae,"Rails, crakes and allies"
Carduelis_spinoides,1,2,0.5,Fringillidae,Finches and Hawaiian honeycreepers
Grallaria_milleri,0,1,0.0,Formicariidae,Antthrushes and antpittas
Halcyon_chelicuti,0,7,0.0,Alcedinidae,Kingfishers
Megascops_albogularis,0,2,0.0,Strigidae,Owls
Phylloscartes_ventralis,1,4,0.25,Tyrannidae,Tyrant-flycatchers
Bubo_poensis,0,1,0.0,Strigidae,Owls
Apalharpactes_reinwardtii,0,1,0.0,Trogonidae,Trogons
Pycnonotus_striatus,0,2,0.0,Pycnonotidae,Bulbuls
Actinodura_nipalensis,0,1,0.0,Timaliidae,Babblers and parrotbills
Collocalia_vanikorensis,1,2,0.5,Apodidae,Swifts
Anas_andium,0,4,0.0,Anatidae,"Ducks, geese and swans"
Thryothorus_longirostris,1,6,0.167,Troglodytidae,Wrens
Epthianura_albifrons,1,2,0.5,Meliphagidae,Honeyeaters
Lalage_tricolor,1,2,0.5,Campephagidae,Cuckoo-shrikes
Myzornis_pyrrhoura,0,1,0.0,Timaliidae,Babblers and parrotbills
Stephanoaetus_coronatus,0,5,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Urocissa_caerulea,1,3,0.333,Corvidae,Crows and jays
Schizoeaca_fuliginosa,0,2,0.0,Furnariidae,Ovenbirds
Columba_hodgsonii,0,3,0.0,Columbidae,Doves and pigeons
Empidonax_albigularis,1,3,0.333,Tyrannidae,Tyrant-flycatchers
Pitta_guajana,0,3,0.0,Pittidae,Pittas
Malimbus_rubricollis,0,2,0.0,Ploceidae,Weavers and allies
Porzana_carolina,14,32,0.438,Rallidae,"Rails, crakes and allies"
Asthenes_hudsoni,0,1,0.0,Furnariidae,Ovenbirds
Bradypterus_cinnamomeus,0,2,0.0,Sylviidae,Old World warblers
Caracara_cheriway,4,12,0.333,Falconidae,Falcons and caracaras
Iole_indica,0,4,0.0,Pycnonotidae,Bulbuls
Pinarocorys_erythropygia,0,2,0.0,Alaudidae,Larks
Prinia_atrogularis,0,1,0.0,Cisticolidae,Cisticolas and allies
Stephanoxis_lalandi,1,4,0.25,Trochilidae,Hummingbirds
Charadrius_modestus,0,1,0.0,Charadriidae,Plovers
Crypsirina_temia,2,3,0.667,Corvidae,Crows and jays
Dendrocincla_tyrannina,0,3,0.0,Dendrocolaptidae,Woodcreepers
Ninox_punctulata,0,1,0.0,Strigidae,Owls
Pionus_fuscus,0,1,0.0,Psittacidae,Parrots
Psittacula_himalayana,0,1,0.0,Psittacidae,Parrots
Rhodophoneus_cruentus,0,1,0.0,Malaconotidae,"Helmetshrikes, bushshrikes and puffbacks"
Scytalopus_atratus,0,3,0.0,Rhinocryptidae,Tapaculos
Aramides_mangle,0,5,0.0,Rallidae,"Rails, crakes and allies"
Ammodramus_bairdii,0,1,0.0,Emberizidae,"Buntings, American sparrows and allies"
Carduelis_ambigua,1,1,1.0,Fringillidae,Finches and Hawaiian honeycreepers
Myiobius_villosus,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Plectropterus_gambensis,4,9,0.444,Anatidae,"Ducks, geese and swans"
Pycnonotus_leucotis,4,7,0.571,Pycnonotidae,Bulbuls
Stagonopleura_guttata,0,2,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Tangara_desmaresti,1,4,0.25,Thraupidae,Tanagers
Coccyzus_minor,1,4,0.25,Cuculidae,Cuckoos
Erpornis_zantholeuca,1,9,0.111,Timaliidae,Babblers and parrotbills
Seicercus_affinis,0,3,0.0,Sylviidae,Old World warblers
Pycnonotus_simplex,2,3,0.667,Pycnonotidae,Bulbuls
Streptopelia_roseogrisea,1,5,0.2,Columbidae,Doves and pigeons
Sylvia_boehmi,0,1,0.0,Sylviidae,Old World warblers
Nectarinia_reichenowi,1,2,0.5,Nectariniidae,Sunbirds
Garrulax_striatus,0,1,0.0,Timaliidae,Babblers and parrotbills
Sylvia_melanothorax,0,2,0.0,Sylviidae,Old World warblers
Buteo_rufofuscus,1,3,0.333,Accipitridae,"Osprey, kites, hawks and eagles"
Garrulax_albogularis,0,3,0.0,Timaliidae,Babblers and parrotbills
Illadopsis_fulvescens,0,2,0.0,Timaliidae,Babblers and parrotbills
Ploceus_melanocephalus,1,3,0.333,Ploceidae,Weavers and allies
Montifringilla_nivalis,0,1,0.0,Passeridae,"Sparrows, snowfinches and allies"
Nystalus_chacuru,0,5,0.0,Bucconidae,Puffbirds
Thamnophilus_ambiguus,1,2,0.5,Thamnophilidae,Antbirds
Columba_elphinstonii,0,3,0.0,Columbidae,Doves and pigeons
Muscicapa_griseisticta,1,5,0.2,Muscicapidae,Chats and Old World flycatchers
Guttera_pucherani,0,4,0.0,Numididae,Guineafowl
Babax_lanceolatus,0,6,0.0,Timaliidae,Babblers and parrotbills
Panurus_biarmicus,2,5,0.4,Timaliidae,Babblers and parrotbills
Picumnus_innominatus,3,15,0.2,Picidae,Woodpeckers
Ardeotis_kori,0,2,0.0,Otididae,Bustards
Calypte_anna,7,7,1.0,Trochilidae,Hummingbirds
Gallicolumba_tristigmata,0,1,0.0,Columbidae,Doves and pigeons
Gymnorhinus_cyanocephalus,0,1,0.0,Corvidae,Crows and jays
Passer_hispaniolensis,6,14,0.429,Passeridae,"Sparrows, snowfinches and allies"
Chamaeza_ruficauda,0,3,0.0,Formicariidae,Antthrushes and antpittas
Geositta_rufipennis,1,1,1.0,Furnariidae,Ovenbirds
Nyctyornis_athertoni,0,7,0.0,Meropidae,Bee-eaters
Perdix_perdix,2,15,0.133,Phasianidae,"Grouse, pheasants and partridges"
Platyrinchus_coronatus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Aphantochroa_cirrochloris,0,6,0.0,Trochilidae,Hummingbirds
Dendrocolaptes_platyrostris,2,4,0.5,Dendrocolaptidae,Woodcreepers
Sturnella_militaris,0,3,0.0,Icteridae,New World blackbirds
Myrmotherula_longipennis,0,1,0.0,Thamnophilidae,Antbirds
Picoides_arcticus,0,2,0.0,Picidae,Woodpeckers
Xolmis_rubetra,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Bubo_capensis,0,5,0.0,Strigidae,Owls
Coeligena_bonapartei,0,1,0.0,Trochilidae,Hummingbirds
Embernagra_platensis,1,3,0.333,Emberizidae,"Buntings, American sparrows and allies"
Anthreptes_singalensis,1,7,0.143,Nectariniidae,Sunbirds
Chloropeta_natalensis,1,5,0.2,Sylviidae,Old World warblers
Turnix_velox,0,2,0.0,Turnicidae,Buttonquails
Arremon_schlegeli,0,2,0.0,Emberizidae,"Buntings, American sparrows and allies"
Rhinomyias_olivaceus,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Elaenia_chiriquensis,2,11,0.182,Tyrannidae,Tyrant-flycatchers
Myrmoborus_leucophrys,0,1,0.0,Thamnophilidae,Antbirds
Somateria_mollissima,2,5,0.4,Anatidae,"Ducks, geese and swans"
